physical_gpu,partition,recording_index,repetition,system,split,lang,quintile,original_duration_seconds,processed_duration_seconds,elapsed_seconds,model_placement_seconds_excluded,allocator_cache_cleared_before_timer,peak_allocated_bytes,peak_reserved_bytes,actual_candidates,selected_index,body_tokens,PLL_target_tokens,source_run,external_processes_before,external_processes_after,external_GPU_memory_MiB_before,external_GPU_memory_MiB_after
3,,17,1,Text+Global,TEST,ar,4,15.84,15.84,5.677946529351175,0.02066735364496708,True,2206979584,2323644416,4,1,82,186,IR-COST_attempt0,1,1,33834.0,33834.0
3,,17,1,B5,TEST,ar,4,15.84,15.84,2.670872555114329,0.7613236866891384,True,873433600,941621248,1,0,84,0,IR-COST_attempt0,1,1,33834.0,33834.0
3,,17,1,Conf,TEST,ar,4,15.84,15.84,5.029274667613208,0.02146888989955187,True,872952832,939524096,4,1,82,0,IR-COST_attempt0,1,1,33834.0,33834.0
3,,17,1,Global,TEST,ar,4,15.84,15.84,5.219679030589759,0.019368646666407585,True,872952832,939524096,4,1,82,0,IR-COST_attempt0,1,1,33834.0,33834.0
3,,17,2,Text+Global,TEST,ar,4,15.84,15.84,5.201180372387171,0.4854133017361164,True,2206979584,2323644416,4,1,82,186,IR-COST_attempt0,1,1,33834.0,33834.0
3,,17,2,B5,TEST,ar,4,15.84,15.84,2.5238086357712746,0.7561135897412896,True,873433600,941621248,1,0,84,0,IR-COST_attempt0,1,1,33834.0,33834.0
3,,17,2,Conf,TEST,ar,4,15.84,15.84,5.091548056341708,0.021815315820276737,True,872952832,939524096,4,1,82,0,IR-COST_attempt0,1,1,33834.0,33834.0
3,,17,2,Global,TEST,ar,4,15.84,15.84,5.048210304230452,0.021463947370648384,True,872952832,939524096,4,1,82,0,IR-COST_attempt0,1,1,33834.0,33834.0
3,,17,2,Text,TEST,ar,4,15.84,15.84,5.5617975275963545,0.49195737950503826,True,2206979584,2323644416,4,1,82,186,IR-COST_attempt0,1,1,33834.0,33834.0
3,,18,0,Text,TEST,ar,4,14.82,14.82,2.928743325173855,0.020464910194277763,True,2206979584,2413821952,5,1,45,132,IR-COST_attempt0,1,1,33834.0,33834.0
3,,18,0,Text+Global,TEST,ar,4,14.82,14.82,3.109221236780286,0.06390113476663828,True,2206979584,2413821952,5,0,45,132,IR-COST_attempt0,1,1,33834.0,33834.0
3,,18,0,B5,TEST,ar,4,14.82,14.82,1.3501250138506293,0.7563125723972917,True,873433600,935329792,1,0,45,0,IR-COST_attempt0,1,1,33834.0,33834.0
3,,18,0,Conf,TEST,ar,4,14.82,14.82,2.6933237025514245,0.03102999646216631,True,872952832,933232640,5,0,45,0,IR-COST_attempt0,1,1,33834.0,33834.0
3,,18,0,Global,TEST,ar,4,14.82,14.82,3.1317596593871713,0.019107608124613762,True,872952832,933232640,5,0,45,0,IR-COST_attempt0,1,1,33834.0,33834.0
3,,18,1,Text+Global,TEST,ar,4,14.82,14.82,3.388509741052985,0.4439461771398783,True,2206979584,2413821952,5,0,45,132,IR-COST_attempt0,1,1,33834.0,33834.0
3,,18,1,B5,TEST,ar,4,14.82,14.82,1.4232857674360275,0.7796507906168699,True,873433600,935329792,1,0,45,0,IR-COST_attempt0,1,1,33834.0,34194.0
3,,18,1,Conf,TEST,ar,4,14.82,14.82,2.9778687059879303,0.021855809725821018,True,872952832,933232640,5,0,45,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,18,1,Global,TEST,ar,4,14.82,14.82,3.135578160174191,0.05592617578804493,True,872952832,933232640,5,0,45,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,18,1,Text,TEST,ar,4,14.82,14.82,3.1485996656119823,0.5624888800084591,True,2206979584,2413821952,5,1,45,132,IR-COST_attempt0,1,1,34194.0,34194.0
3,,18,2,B5,TEST,ar,4,14.82,14.82,1.350486719980836,0.7861580653116107,True,873433600,935329792,1,0,45,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,18,2,Conf,TEST,ar,4,14.82,14.82,2.8160430463030934,0.018900804221630096,True,872952832,933232640,5,0,45,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,18,2,Global,TEST,ar,4,14.82,14.82,2.9533885372802615,0.04504134226590395,True,872952832,933232640,5,0,45,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,18,2,Text,TEST,ar,4,14.82,14.82,3.1950410436838865,0.4412850942462683,True,2206979584,2413821952,5,1,45,132,IR-COST_attempt0,1,1,34194.0,34194.0
3,,18,2,Text+Global,TEST,ar,4,14.82,14.82,3.317604728974402,0.02630488108843565,True,2206979584,2413821952,5,0,45,132,IR-COST_attempt0,1,1,34194.0,34194.0
3,,19,0,Text+Global,TEST,ar,4,19.08,19.08,7.091443250887096,0.023010139353573322,True,2206979584,2332033024,2,0,110,118,IR-COST_attempt0,1,1,34194.0,34194.0
3,,19,0,B5,TEST,ar,4,19.08,19.08,3.3807414062321186,0.7694255709648132,True,873433600,947912704,1,0,110,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,19,0,Conf,TEST,ar,4,19.08,19.08,6.665644726715982,0.022199859842658043,True,872952832,947912704,2,0,110,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,19,0,Global,TEST,ar,4,19.08,19.08,6.642230160534382,0.024772395379841328,True,872952832,947912704,2,0,110,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,19,0,Text,TEST,ar,4,19.08,19.08,6.537470819428563,0.45875492971390486,True,2206979584,2332033024,2,0,110,118,IR-COST_attempt0,1,1,34194.0,34194.0
3,,19,1,B5,TEST,ar,4,19.08,19.08,3.4256133697927,0.8197270687669516,True,873433600,947912704,1,0,110,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,19,1,Conf,TEST,ar,4,19.08,19.08,6.295058481395245,0.02289036475121975,True,872952832,947912704,2,0,110,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,19,1,Global,TEST,ar,4,19.08,19.08,6.16251662466675,0.020902257412672043,True,872952832,947912704,2,0,110,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,19,1,Text,TEST,ar,4,19.08,19.08,6.456849339418113,0.6157942246645689,True,2206979584,2332033024,2,0,110,118,IR-COST_attempt0,1,1,34194.0,34194.0
3,,19,1,Text+Global,TEST,ar,4,19.08,19.08,6.710709918290377,0.021511336788535118,True,2206979584,2332033024,2,0,110,118,IR-COST_attempt0,1,1,34194.0,34194.0
3,,19,2,Conf,TEST,ar,4,19.08,19.08,6.323714806698263,0.8209400177001953,True,872952832,947912704,2,0,110,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,19,2,Global,TEST,ar,4,19.08,19.08,6.375463022850454,0.02174522913992405,True,872952832,947912704,2,0,110,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,19,2,Text,TEST,ar,4,19.08,19.08,6.776930900290608,0.5078094555065036,True,2206979584,2332033024,2,0,110,118,IR-COST_attempt0,1,1,34194.0,34194.0
3,,19,2,Text+Global,TEST,ar,4,19.08,19.08,6.68072372302413,0.021166915073990822,True,2206979584,2332033024,2,0,110,118,IR-COST_attempt0,1,1,34194.0,34194.0
3,,19,2,B5,TEST,ar,4,19.08,19.08,3.232717585749924,0.7683776933699846,True,873433600,947912704,1,0,110,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,20,0,B5,TEST,fa,0,10.8,10.8,2.008647353388369,0.02341528795659542,True,873433600,937426944,1,0,61,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,20,0,Conf,TEST,fa,0,10.8,10.8,3.873478808440268,0.019245396368205547,True,872952832,935329792,5,0,61,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,20,0,Global,TEST,fa,0,10.8,10.8,3.9703782787546515,0.021415763534605503,True,872952832,935329792,5,0,61,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,20,0,Text,TEST,fa,0,10.8,10.8,4.018528302200139,0.48957244120538235,True,2206979584,2311061504,5,1,60,141,IR-COST_attempt0,1,1,34194.0,34194.0
3,,20,0,Text+Global,TEST,fa,0,10.8,10.8,4.242211800999939,0.028332442045211792,True,2206979584,2311061504,5,1,60,141,IR-COST_attempt0,1,1,34194.0,34194.0
3,,20,1,Conf,TEST,fa,0,10.8,10.8,3.8522531520575285,0.7723298342898488,True,872952832,935329792,5,0,61,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,20,1,Global,TEST,fa,0,10.8,10.8,3.72550009470433,0.020258469507098198,True,872952832,935329792,5,0,61,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,20,1,Text,TEST,fa,0,10.8,10.8,4.25374707300216,0.5011848406866193,True,2206979584,2311061504,5,1,60,141,IR-COST_attempt0,1,1,34194.0,34194.0
3,,20,1,Text+Global,TEST,fa,0,10.8,10.8,4.379785535857081,0.032785674557089806,True,2206979584,2311061504,5,1,60,141,IR-COST_attempt0,1,1,34194.0,34194.0
3,,20,1,B5,TEST,fa,0,10.8,10.8,2.0213035587221384,0.7528490917757154,True,873433600,937426944,1,0,61,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,20,2,Global,TEST,fa,0,10.8,10.8,4.02223427593708,0.0222718957811594,True,872952832,935329792,5,0,61,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,20,2,Text,TEST,fa,0,10.8,10.8,4.100562863983214,0.41050231270492077,True,2206979584,2311061504,5,1,60,141,IR-COST_attempt0,1,1,34194.0,34194.0
3,,20,2,Text+Global,TEST,fa,0,10.8,10.8,4.117246166802943,0.020290237851440907,True,2206979584,2311061504,5,1,60,141,IR-COST_attempt0,1,1,34194.0,34194.0
3,,20,2,B5,TEST,fa,0,10.8,10.8,1.952864089049399,0.7753679333254695,True,873433600,937426944,1,0,61,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,20,2,Conf,TEST,fa,0,10.8,10.8,3.7689799955114722,0.03606697544455528,True,872952832,935329792,5,0,61,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,21,0,Conf,TEST,fa,0,10.44,10.44,4.581751675345004,0.021303728222846985,True,872952832,939524096,4,0,75,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,21,0,Global,TEST,fa,0,10.44,10.44,4.668437913060188,0.021458094008266926,True,872952832,939524096,4,0,75,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,21,0,Text,TEST,fa,0,10.44,10.44,4.818066534586251,0.4789681229740381,True,2206979584,2323644416,4,0,75,132,IR-COST_attempt0,1,1,34194.0,34194.0
3,,21,0,Text+Global,TEST,fa,0,10.44,10.44,5.019889704883099,0.02668247278779745,True,2206979584,2323644416,4,0,75,132,IR-COST_attempt0,1,1,34194.0,34194.0
3,,21,0,B5,TEST,fa,0,10.44,10.44,2.214373062364757,0.7454302608966827,True,873433600,941621248,1,0,75,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,21,1,Global,TEST,fa,0,10.44,10.44,4.589647309854627,0.019365829415619373,True,872952832,939524096,4,0,75,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,21,1,Text,TEST,fa,0,10.44,10.44,4.722380577586591,0.5069210743531585,True,2206979584,2323644416,4,0,75,132,IR-COST_attempt0,1,1,34194.0,34194.0
3,,21,1,Text+Global,TEST,fa,0,10.44,10.44,5.15133186429739,0.02072554174810648,True,2206979584,2323644416,4,0,75,132,IR-COST_attempt0,1,1,34194.0,34194.0
3,,21,1,B5,TEST,fa,0,10.44,10.44,2.30563648045063,0.7598216747865081,True,873433600,941621248,1,0,75,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,21,1,Conf,TEST,fa,0,10.44,10.44,4.245956072583795,0.04815300554037094,True,872952832,939524096,4,0,75,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,21,2,Text,TEST,fa,0,10.44,10.44,4.863504220731556,0.42186582274734974,True,2206979584,2323644416,4,0,75,132,IR-COST_attempt0,1,1,34194.0,34194.0
3,,21,2,Text+Global,TEST,fa,0,10.44,10.44,5.181102772243321,0.023711600340902805,True,2206979584,2323644416,4,0,75,132,IR-COST_attempt0,1,1,34194.0,34194.0
3,,21,2,B5,TEST,fa,0,10.44,10.44,2.359578501433134,0.7481929864734411,True,873433600,941621248,1,0,75,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,21,2,Conf,TEST,fa,0,10.44,10.44,4.541321416385472,0.02165220957249403,True,872952832,939524096,4,0,75,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,21,2,Global,TEST,fa,0,10.44,10.44,4.360414719209075,0.019263812340795994,True,872952832,939524096,4,0,75,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,22,0,Global,TEST,fa,0,9.66,9.66,3.005071091465652,0.01920246798545122,True,872952832,933232640,4,0,47,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,22,0,Text,TEST,fa,0,9.66,9.66,3.143050610087812,0.4226517155766487,True,2206979584,2302672896,4,0,47,97,IR-COST_attempt0,1,1,34194.0,34194.0
3,,22,0,Text+Global,TEST,fa,0,9.66,9.66,3.343674970790744,0.02224823087453842,True,2206979584,2302672896,4,0,47,97,IR-COST_attempt0,1,1,34194.0,34194.0
3,,22,0,B5,TEST,fa,0,9.66,9.66,1.5679649729281664,0.7465539956465364,True,873433600,935329792,1,0,47,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,22,0,Conf,TEST,fa,0,9.66,9.66,2.9192021377384663,0.049942522309720516,True,872952832,933232640,4,0,47,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,22,1,Text,TEST,fa,0,9.66,9.66,3.1732111517339945,0.4767998466268182,True,2206979584,2302672896,4,0,47,97,IR-COST_attempt0,1,1,34194.0,34194.0
3,,22,1,Text+Global,TEST,fa,0,9.66,9.66,3.2150749564170837,0.02018176205456257,True,2206979584,2302672896,4,0,47,97,IR-COST_attempt0,1,1,34194.0,34194.0
3,,22,1,B5,TEST,fa,0,9.66,9.66,1.4945330563932657,0.7412087861448526,True,873433600,935329792,1,0,47,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,22,1,Conf,TEST,fa,0,9.66,9.66,2.9196979431435466,0.019175471737980843,True,872952832,933232640,4,0,47,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,22,1,Global,TEST,fa,0,9.66,9.66,2.988146181218326,0.019128380343317986,True,872952832,933232640,4,0,47,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,22,2,Text+Global,TEST,fa,0,9.66,9.66,3.1985223619267344,0.42686038836836815,True,2206979584,2302672896,4,0,47,97,IR-COST_attempt0,1,1,34194.0,34194.0
3,,22,2,B5,TEST,fa,0,9.66,9.66,1.5924925450235605,0.7578861843794584,True,873433600,935329792,1,0,47,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,22,2,Conf,TEST,fa,0,9.66,9.66,3.1504480484873056,0.022208210080862045,True,872952832,933232640,4,0,47,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,22,2,Global,TEST,fa,0,9.66,9.66,3.1021113209426403,0.021545984782278538,True,872952832,933232640,4,0,47,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,22,2,Text,TEST,fa,0,9.66,9.66,3.075866525992751,0.4440285451710224,True,2206979584,2302672896,4,0,47,97,IR-COST_attempt0,1,1,34194.0,34194.0
3,,23,0,Text,TEST,fa,0,10.68,10.68,3.1830332716926932,0.019998311065137386,True,2206979584,2302672896,6,0,47,149,IR-COST_attempt0,1,1,34194.0,34194.0
3,,23,0,Text+Global,TEST,fa,0,10.68,10.68,3.3815501322969794,0.020043673925101757,True,2206979584,2302672896,6,0,47,149,IR-COST_attempt0,1,1,34194.0,34194.0
3,,23,0,B5,TEST,fa,0,10.68,10.68,1.4962774813175201,0.7516583455726504,True,873433600,935329792,1,0,47,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,23,0,Conf,TEST,fa,0,10.68,10.68,2.924755573272705,0.02601796295493841,True,872952832,933232640,6,0,47,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,23,0,Global,TEST,fa,0,10.68,10.68,3.0909759365022182,0.01981440745294094,True,872952832,933232640,6,0,47,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,23,1,Text+Global,TEST,fa,0,10.68,10.68,3.3769927294924855,0.4426963431760669,True,2206979584,2302672896,6,0,47,149,IR-COST_attempt0,1,1,34194.0,34194.0
3,,23,1,B5,TEST,fa,0,10.68,10.68,1.6239985022693872,0.7553661651909351,True,873433600,935329792,1,0,47,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,23,1,Conf,TEST,fa,0,10.68,10.68,3.183154445141554,0.02259544562548399,True,872952832,933232640,6,0,47,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,23,1,Global,TEST,fa,0,10.68,10.68,3.175719459541142,0.02129240892827511,True,872952832,933232640,6,0,47,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,23,1,Text,TEST,fa,0,10.68,10.68,3.313328622840345,0.47577478364109993,True,2206979584,2302672896,6,0,47,149,IR-COST_attempt0,1,1,34194.0,34194.0
3,,23,2,B5,TEST,fa,0,10.68,10.68,1.6089813532307744,0.7492983499541879,True,873433600,935329792,1,0,47,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,23,2,Conf,TEST,fa,0,10.68,10.68,2.9885479183867574,0.048346773721277714,True,872952832,933232640,6,0,47,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,23,2,Global,TEST,fa,0,10.68,10.68,3.0922083063051105,0.02809175942093134,True,872952832,933232640,6,0,47,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,23,2,Text,TEST,fa,0,10.68,10.68,3.6020053662359715,0.48520136903971434,True,2206979584,2302672896,6,0,47,149,IR-COST_attempt0,1,1,34194.0,34194.0
3,,23,2,Text+Global,TEST,fa,0,10.68,10.68,3.7831206331029534,0.02260465268045664,True,2206979584,2302672896,6,0,47,149,IR-COST_attempt0,1,1,34194.0,34194.0
3,,24,0,Text+Global,TEST,fa,1,12.0,12.0,4.0482841758057475,0.04088850412517786,True,2206979584,2315255808,5,4,61,148,IR-COST_attempt0,1,1,34194.0,34194.0
3,,24,0,B5,TEST,fa,1,12.0,12.0,1.7789523797109723,0.7487725466489792,True,873433600,937426944,1,0,61,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,24,0,Conf,TEST,fa,1,12.0,12.0,3.490124716423452,0.019199919886887074,True,872952832,935329792,5,4,61,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,24,0,Global,TEST,fa,1,12.0,12.0,3.6577931633219123,0.019097820855677128,True,872952832,935329792,5,4,61,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,24,0,Text,TEST,fa,1,12.0,12.0,3.845421594567597,0.43109012488275766,True,2206979584,2315255808,5,4,61,148,IR-COST_attempt0,1,1,34194.0,34194.0
3,,24,1,B5,TEST,fa,1,12.0,12.0,1.8024586336687207,0.7443303177133203,True,873433600,937426944,1,0,61,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,24,1,Conf,TEST,fa,1,12.0,12.0,3.8064602576196194,0.019215039908885956,True,872952832,935329792,5,4,61,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,24,1,Global,TEST,fa,1,12.0,12.0,3.9175603119656444,0.018058637157082558,True,872952832,935329792,5,4,61,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,24,1,Text,TEST,fa,1,12.0,12.0,3.789887915365398,0.435172775760293,True,2206979584,2315255808,5,4,61,148,IR-COST_attempt0,1,1,34194.0,34194.0
3,,24,1,Text+Global,TEST,fa,1,12.0,12.0,4.400873902253807,0.021716078743338585,True,2206979584,2315255808,5,4,61,148,IR-COST_attempt0,1,1,34194.0,34194.0
3,,24,2,Conf,TEST,fa,1,12.0,12.0,3.787707408890128,0.7667101938277483,True,872952832,935329792,5,4,61,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,24,2,Global,TEST,fa,1,12.0,12.0,3.92470264993608,0.01896148268133402,True,872952832,935329792,5,4,61,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,24,2,Text,TEST,fa,1,12.0,12.0,4.122585674747825,0.423148144967854,True,2206979584,2315255808,5,4,61,148,IR-COST_attempt0,1,1,34194.0,34194.0
3,,24,2,Text+Global,TEST,fa,1,12.0,12.0,4.178641184233129,0.020702777430415154,True,2206979584,2315255808,5,4,61,148,IR-COST_attempt0,1,1,34194.0,34194.0
3,,24,2,B5,TEST,fa,1,12.0,12.0,1.9281439501792192,0.7466478003188968,True,873433600,937426944,1,0,61,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,25,0,B5,TEST,fa,1,12.6,12.6,1.3886942397803068,0.020221262238919735,True,873433600,935329792,1,0,45,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,25,0,Conf,TEST,fa,1,12.6,12.6,2.774626943282783,0.04715517535805702,True,872952832,933232640,4,0,45,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,25,0,Global,TEST,fa,1,12.6,12.6,3.067581806331873,0.021352804265916348,True,872952832,933232640,4,1,46,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,25,0,Text,TEST,fa,1,12.6,12.6,2.900985637679696,0.4457734990864992,True,2206979584,2252341248,4,3,46,80,IR-COST_attempt0,1,1,34194.0,34194.0
3,,25,0,Text+Global,TEST,fa,1,12.6,12.6,3.2932327361777425,0.019922487437725067,True,2206979584,2252341248,4,3,46,80,IR-COST_attempt0,1,1,34194.0,34194.0
3,,25,1,Conf,TEST,fa,1,12.6,12.6,2.7204682240262628,0.7387527488172054,True,872952832,933232640,4,0,45,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,25,1,Global,TEST,fa,1,12.6,12.6,3.1371535900980234,0.05198858957737684,True,872952832,933232640,4,1,46,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,25,1,Text,TEST,fa,1,12.6,12.6,2.8878713762387633,0.4375072568655014,True,2206979584,2252341248,4,3,46,80,IR-COST_attempt0,1,1,34194.0,34194.0
3,,25,1,Text+Global,TEST,fa,1,12.6,12.6,3.0318356109783053,0.043332439847290516,True,2206979584,2252341248,4,3,46,80,IR-COST_attempt0,1,1,34194.0,34194.0
3,,25,1,B5,TEST,fa,1,12.6,12.6,1.3998982850462198,0.7444778913632035,True,873433600,935329792,1,0,45,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,25,2,Global,TEST,fa,1,12.6,12.6,2.8598075984045863,0.04652393888682127,True,872952832,933232640,4,1,46,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,25,2,Text,TEST,fa,1,12.6,12.6,2.889414632692933,0.4431345295161009,True,2206979584,2252341248,4,3,46,80,IR-COST_attempt0,1,1,34194.0,34194.0
3,,25,2,Text+Global,TEST,fa,1,12.6,12.6,3.0353082669898868,0.018609734252095222,True,2206979584,2252341248,4,3,46,80,IR-COST_attempt0,1,1,34194.0,34194.0
3,,25,2,B5,TEST,fa,1,12.6,12.6,1.4714436661452055,0.7437544018030167,True,873433600,935329792,1,0,45,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,25,2,Conf,TEST,fa,1,12.6,12.6,2.973312417976558,0.02139412146061659,True,872952832,933232640,4,0,45,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,26,0,Conf,TEST,fa,1,12.96,12.96,3.7141726734116673,0.020888052880764008,True,872952832,935329792,5,0,59,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,26,0,Global,TEST,fa,1,12.96,12.96,3.752634030766785,0.02725735865533352,True,872952832,935329792,5,1,59,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,26,0,Text,TEST,fa,1,12.96,12.96,4.154325651936233,0.4975085761398077,True,2206979584,2382364672,5,0,59,154,IR-COST_attempt0,1,1,34194.0,34194.0
3,,26,0,Text+Global,TEST,fa,1,12.96,12.96,4.0205059396103024,0.02513981983065605,True,2206979584,2382364672,5,1,59,154,IR-COST_attempt0,1,1,34194.0,34194.0
3,,26,0,B5,TEST,fa,1,12.96,12.96,1.7760995300486684,0.7513851728290319,True,873433600,937426944,1,0,59,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,26,1,Global,TEST,fa,1,12.96,12.96,3.9258547220379114,0.020255169831216335,True,872952832,935329792,5,1,59,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,26,1,Text,TEST,fa,1,12.96,12.96,4.395495837554336,0.44483725540339947,True,2206979584,2382364672,5,0,59,154,IR-COST_attempt0,1,1,34194.0,34194.0
3,,26,1,Text+Global,TEST,fa,1,12.96,12.96,4.437573476694524,0.06546065397560596,True,2206979584,2382364672,5,1,59,154,IR-COST_attempt0,1,1,34194.0,34194.0
3,,26,1,B5,TEST,fa,1,12.96,12.96,1.773024793714285,0.7661188431084156,True,873433600,937426944,1,0,59,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,26,1,Conf,TEST,fa,1,12.96,12.96,3.4296431355178356,0.019469941034913063,True,872952832,935329792,5,0,59,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,26,2,Text,TEST,fa,1,12.96,12.96,4.127585348673165,0.44850349240005016,True,2206979584,2382364672,5,0,59,154,IR-COST_attempt0,1,1,34194.0,34194.0
3,,26,2,Text+Global,TEST,fa,1,12.96,12.96,4.215105060487986,0.060789584182202816,True,2206979584,2382364672,5,1,59,154,IR-COST_attempt0,1,1,34194.0,34194.0
3,,26,2,B5,TEST,fa,1,12.96,12.96,1.761522308923304,0.7634489852935076,True,873433600,937426944,1,0,59,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,26,2,Conf,TEST,fa,1,12.96,12.96,3.54737766738981,0.019181309267878532,True,872952832,935329792,5,0,59,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,26,2,Global,TEST,fa,1,12.96,12.96,3.925434703938663,0.02163715474307537,True,872952832,935329792,5,1,59,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,27,0,Global,TEST,fa,1,12.18,12.18,4.198702737689018,0.02136489748954773,True,872952832,939524096,6,2,69,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,27,0,Text,TEST,fa,1,12.18,12.18,4.670563688501716,0.44363115821033716,True,2206979584,2319450112,6,0,69,182,IR-COST_attempt0,1,1,34194.0,34194.0
3,,27,0,Text+Global,TEST,fa,1,12.18,12.18,4.842496901750565,0.020572640001773834,True,2206979584,2319450112,6,0,69,182,IR-COST_attempt0,1,1,34194.0,34194.0
3,,27,0,B5,TEST,fa,1,12.18,12.18,2.09111410100013,0.7604877278208733,True,873433600,939524096,1,0,69,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,27,0,Conf,TEST,fa,1,12.18,12.18,4.30636094417423,0.02164545189589262,True,872952832,939524096,6,2,69,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,27,1,Text,TEST,fa,1,12.18,12.18,4.785989915020764,0.4890241948887706,True,2206979584,2319450112,6,0,69,182,IR-COST_attempt0,1,1,34194.0,34194.0
3,,27,1,Text+Global,TEST,fa,1,12.18,12.18,4.909520228393376,0.020648609846830368,True,2206979584,2319450112,6,0,69,182,IR-COST_attempt0,1,1,34194.0,34194.0
3,,27,1,B5,TEST,fa,1,12.18,12.18,2.1674679405987263,0.765915778465569,True,873433600,939524096,1,0,69,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,27,1,Conf,TEST,fa,1,12.18,12.18,4.208666401915252,0.020488054491579533,True,872952832,939524096,6,2,69,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,27,1,Global,TEST,fa,1,12.18,12.18,4.427875739522278,0.01931293774396181,True,872952832,939524096,6,2,69,0,IR-COST_attempt0,1,1,34194.0,34194.0
3,,27,2,Text+Global,TEST,fa,1,12.18,12.18,4.921756989322603,0.4864462036639452,True,2206979584,2319450112,6,0,69,182,IR-COST_attempt0,1,1,34194.0,34194.0
